review_type,source_author,openalex_author_id,compared_openalex_author_id,author,compared_author,exact_match_papers,initial_match_papers,compared_exact_match_papers,compared_initial_match_papers,shared_coauthors,shared_coauthor_ids,shared_institutions,shared_affiliations,shared_countries,publication_year_gap,orcid_relation,decision,confidence,rationale
Profile pair,Bin Liu,A5000570841,A5100722789,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5000570841,A5100727785,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5000570841,A5100767367,Bin Liu,Bin Liu,1,0,6,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5000570841,A5101507256,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5045000619,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5054380097,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5056300047,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5056629328,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5068567113,Pei Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5072374470,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5075653084,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5081583686,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5081883041,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5085383621,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395440,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395450,Pei Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395476,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395487,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395552,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395563,Pei Liu,Bin Liu,1,0,2,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395573,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395574,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395576,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100395591,Pei Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100722789,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100727785,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5100767367,Pei Liu,Bin Liu,1,0,6,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5101507256,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5029601647,A5106235754,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,7,Unavailable,Keep separate,High,The OpenAlex display names are incompatible with the same RWD source name.
Profile pair,Bin Liu,A5029601647,A5108779115,Pei Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Unavailable,Keep separate,High,The OpenAlex display names are incompatible with the same RWD source name.
Profile pair,Bin Liu,A5045000619,A5054380097,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5056300047,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5056629328,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5068567113,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5072374470,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5075653084,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,9,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5081583686,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5081883041,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5085383621,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395440,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395450,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395476,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395487,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395552,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395563,Bin Liu,Bin Liu,1,0,2,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395573,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395574,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395576,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100395591,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100722789,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,2,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100727785,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5100767367,Bin Liu,Bin Liu,1,0,6,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5045000619,A5101507256,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5056300047,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5056629328,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5068567113,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5072374470,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5075653084,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,12,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5081583686,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5081883041,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5085383621,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395440,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395450,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395476,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395487,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395552,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395563,Bin Liu,Bin Liu,1,0,2,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395573,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395574,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395576,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100395591,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100722789,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100727785,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5100767367,Bin Liu,Bin Liu,1,0,6,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5054380097,A5101507256,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5056629328,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5068567113,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5072374470,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5075653084,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5081583686,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5081883041,Bin Liu,Bin Liu,1,0,1,0,0,0,1,2,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5085383621,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,6,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395440,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395450,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,7,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395476,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395487,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395552,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395563,Bin Liu,Bin Liu,1,0,2,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395573,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395574,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,8,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395576,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100395591,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,5,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100722789,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100727785,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5100767367,Bin Liu,Bin Liu,1,0,6,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056300047,A5101507256,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5068567113,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5072374470,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5075653084,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,11,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5081583686,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5081883041,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5085383621,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,4,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395440,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,1,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395450,Bin Liu,Bin Liu,1,0,3,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395476,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395487,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,10,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395552,Bin Liu,Bin Liu,1,0,1,0,0,0,0,0,CN,0,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
Profile pair,Bin Liu,A5056629328,A5100395563,Bin Liu,Bin Liu,1,0,2,0,0,0,0,0,CN,3,Different,Keep separate,High,The OpenAlex profiles have different ORCID identifiers.
