doi,retraction_year,publication_year
10.1016/j.wneu.2015.09.051,2015,2015
10.1016/j.ydbio.2008.11.017,2015,2008
10.1016/j.yexcr.2015.01.008,2015,2015
10.1016/s0024-3205(03)00409-0,2015,2003
10.1016/s1001-9294(13)60012-7,2015,2013
10.1016/s1665-7063(14)70924-8,2015,2014
10.1016/s2212-5671(15)00314-7,2015,2015
10.1017/s0016672315000026,2015,2015
10.1017/s1431927615002524,2015,2015
10.1021/acs.oprd.5b00231,2015,2015
10.1021/am4003342,2015,2013
10.1021/cs300186v,2015,2012
10.1021/ja910716s,2015,2010
10.1021/mp3007133,2015,2013
10.1038/35004052,2015,2000
10.1038/cgt.2014.49,2015,2014
10.1038/onc.2010.181,2015,2010
10.1038/srep04571,2015,2013
10.1039/c4nj00768a,2015,2014
10.1046/j.1525-1438.2003.t01-1-13382.x,2015,2003
10.1061/(asce)em.1943-7889.0000744,2015,2013
10.1061/(asce)he.1943-5584.0001128,2015,2014
10.1071/ma13046,2015,2013
10.1073/pnas.1014792108,2015,2011
10.1074/jbc.m109.065862,2015,2009
10.1074/jbc.m109.077024,2015,2010
10.1074/jbc.m109006200,2015,2002
10.1074/jbc.m110.110312,2015,2010
10.1074/jbc.m110.163865,2015,2010
10.1074/jbc.m110.210526,2015,2011
10.1074/jbc.m111.314088,2015,2012
10.1074/jbc.m113.453886,2015,2013
10.1074/jbc.m113.475335,2015,2013
10.1074/jbc.m113.483115,2015,2014
10.1074/jbc.m114.603209,2015,2014
10.1074/jbc.m114.606913,2015,2015
10.1074/jbc.m311780200,2015,2004
10.1074/jbc.m404852200,2015,2004
10.1074/jbc.m500562200,2015,2005
10.1074/jbc.m600135200,2015,2006
10.1074/jbc.m602201200,2015,2006
10.1074/jbc.m703438200,2015,2007
10.1074/jbc.m705709200,2015,2007
10.1074/jbc.m709317200,2015,2008
10.1075/rro.46.1.06bar,2015,2011
10.1080/00754179908260284,2015,1999
10.1080/01932691.2014.946142,2015,2014
10.1080/02607476.2015.1011899,2015,2015
10.1080/10408398.2010.513779,2015,2011
10.1080/10408398.2011.594185,2015,2013
10.1080/10426507.2013.855766,2015,2014
10.1080/10942910902800531,2015,2012
10.1080/13583883.2014.978359,2015,2014
10.1080/14786419.2014.952234,2015,2014
10.1080/14788810903264795,2015,2009
10.1080/15226514.2013.773276,2015,2014
10.1080/15321819.2013.779925,2015,2013
10.1080/15427951.2015.1012608,2015,2015
10.1080/15435075.2014.884500,2015,2014
10.1080/15435075.2014.888661,2015,2014
10.1080/15538362.2013.818495,2015,2014
10.1080/15567036.2011.582606,2015,2015
10.1080/17458080.2011.616542,2015,2012
10.1080/19368623.2014.893222,2015,2014
10.1080/19443994.2015.1004599,2015,2015
10.1083/jcb.201012083,2015,2011
10.1089/dna.2013.2237,2015,2014
10.1089/neu.2011.1842,2015,2011
10.1093/biomet/asv053,2015,2015
10.1093/carcin/bgt276,2015,2013
10.1093/icb/icv076,2015,2015
10.1097/brs.0000000000000773,2015,2015
10.1097/hjh.0b013e3282f8e3b6,2015,2008
10.1097/sla.0000000000000484,2015,2015
10.1097/sle.0000000000000018,2015,2015
10.1101/gad.1832709,2015,2009
10.1104/pp.123.2.725,2015,2000
10.1109/cistem.2014.7076750,2015,2014
10.1109/eesco.2015.7253932,2015,2015
10.1109/iccsp.2015.7322829,2015,2015
10.1111/bph.13054,2015,2014
10.1111/cas.12426,2015,2014
10.1111/ggi.12288,2015,2014
10.1111/j.1365-2648.2006.03804.x,2015,2006
10.1111/j.1365-2702.2008.02689.x,2015,2009
10.1111/j.1399-6576.1994.tb03924.x,2015,1994
10.1111/j.1475-679x.2007.00265.x,2015,2007
10.1111/j.1582-4934.2007.00207.x,2015,2007
10.1111/j.1600-0811.2004.00005.x,2015,2004
10.1111/j.1600-6143.2005.01231.x,2015,2006
10.1111/jav.00588,2015,2015
10.1111/jfpp.12058,2015,2012
10.1111/jofi.12255,2015,2015
10.1111/nhs.12150,2015,2014
10.1111/pace.12602,2015,2015
10.11111/jkana.2013.19.3.329,2015,2013
10.11111/jkana.2014.20.5.481,2015,2014
10.1113/ep085495,2015,2015
10.11138/mltj/2014.4.4.471,2015,2015
10.1115/1.4028880,2015,2013
10.1117/12.836793,2015,2009
10.1117/12.836814,2015,2009
10.1117/12.836819,2015,2009
10.1117/12.836827,2015,2009
10.1126/science.1207934,2015,2011
10.1126/science.1237242,2015,2013
10.1126/science.aaa0508,2015,2015
10.1128/ec.00147-15,2015,2015
10.1128/genomea.00380-15,2015,2015
10.1128/iai.00206-12,2015,2012
10.1128/iai.01008-13,2015,2013
10.1128/mcb.00114-14,2015,2014
10.1136/bcr-2013-201399,2015,2013
10.1155/2012/479046,2015,2012
10.1155/2012/530765,2015,2012
10.1155/2013/537810,2015,2013
10.1155/2013/913438,2015,2013
10.1155/2014/243746,2015,2014
10.1155/2014/304369,2015,2014
10.1155/2014/629412,2015,2014
10.1155/2014/654578,2015,2014
10.1155/2014/687827,2015,2014
10.1155/2014/893459,2015,2014
10.1155/2014/912130,2015,2014
10.1158/0008-5472.can-07-0323,2015,2007
10.1158/0008-5472.can-15-1145,2015,2015
10.1158/1078-0432.ccr-09-1983,2015,2010
10.1159/000380958,2015,2015
10.11591/ijeei.v3i3.150,2015,2015
10.1161/01.hyp.0000168945.44069.aa,2015,2005
10.1162/jocn_a_00207,2015,2012
10.1164/rccm.201109-1671oc,2015,2012
10.1177/0037549715588839,2015,2015
10.1177/0267659113498617,2015,2013
10.1177/0267659113513823,2015,2013
10.1177/0267659114536761,2015,2014
10.1177/0748233711422728,2015,2011
10.1177/0892705715569821,2015,2015
10.1177/0956797612464380,2015,2013
10.1177/0962280215586011,2015,2015
10.1177/1077546314521447,2015,2014
10.1177/1470320314524011,2015,2014
10.1177/1470320314557849,2015,2014
10.1177/1470320314563424,2015,2014
10.1177/1470320314566019,2015,2015
10.1177/1470320314566221,2015,2015
10.1186/1471-230x-14-62,2015,2013
10.1186/1471-2474-15-167,2015,2014
10.1186/1475-2891-12-3,2015,2012
10.1186/1476-511x-13-147,2015,2014
10.1186/1746-1596-8-143,2015,2013
10.1186/1746-1596-8-172,2015,2013
10.1186/1746-1596-9-133,2015,2014
10.1186/1749-799x-9-24,2015,2014
10.1186/1752-1947-8-107,2015,2014
10.1186/1757-2215-6-88,2015,2013
10.1186/2047-783x-18-29,2015,2013
10.1186/2047-783x-18-55,2015,2013
10.1186/2047-783x-18-57,2015,2013
10.1186/2047-783x-19-39,2015,2014
10.1186/ar3466,2015,2011
10.1186/s13019-014-0194-5,2015,2014
10.1186/s40201-014-0153-z,2015,2014
10.1210/jc.2002-021325,2015,2003
10.12720/ijsps.3.2.106-111,2015,2015
10.1292/jvms.15-0102,2015,2015
10.12932/ap0571.33.3.2015,2015,2015
10.1371/journal.pbio.0030123,2015,2005
10.1371/journal.pone.0133525,2015,2015
10.14348/molcells.2015.0110,2015,1999
10.14802/jmd.11008,2015,2011
10.1503/jpn.120073,2015,2013
10.1515/9783110337211.ix,2015,2015
10.1515/9783110355062.xxiii,2015,2015
10.1515/9783110355062.xxviii,2015,2015
10.1515/revneuro.2007.18.5.365,2015,2007
10.1517/14740338.2013.816674,2015,2013
10.1523/jneurosci.0372-13.2013,2015,2013
10.1523/jneurosci.3233-12.2012,2015,2012
10.1523/jneurosci.6637-10.2011,2015,2011
10.1524/zkri.2012.1495,2015,2012
10.1590/1519-6984.20813,2015,2015
10.1673/031.011.17701,2015,2011
10.18632/oncotarget.2138,2015,2014
10.2105/ajph.2015.302623,2015,2015
10.2147/ndt.s54115,2015,2013
10.2174/1874836801408010476,2015,2014
10.2174/1874836801509010017,2015,2015
10.2185/jrm.2891r,2015,2015
10.2298/abs0501001r,2015,2005
10.2298/abs0503181n,2015,2005
10.2298/abs0701029r,2015,2007
10.2298/abs1303223l,2015,2013
10.2298/abs1402785p,2015,2014
10.2298/abs1404479o,2015,2014
10.2298/sos1403291b,2015,2014
10.2308/acch-10452.s02,2015,1996
10.2308/acch.2005.19.2.85,2015,2005
10.2308/acch.2009.23.1.1,2015,2009
10.2308/isys-50244,2015,2012
10.2308/jis.2003.17.2.87,2015,2003
10.2323/jgam.61.10,2015,2015
10.2355/isijinternational.52.759,2015,2012
10.3109/17549507.2013.763291,2015,2013
10.3171/2014.10.jns145,2015,2015
10.3357/amhp.4075.2015,2015,2015
10.3365/met.mat.2008.04.151,2015,2008
10.3366/nfs.2004-3.003,2015,2012
10.3389/fnins.2015.00380,2015,2015
10.3390/ijerph120809375,2015,2015
10.3390/ijms11114687,2015,2010
10.3758/s13414-012-0292-1,2015,2012
10.4014/kjmb.1401.01001,2015,2014
10.4048/jbc.2014.17.3.244,2015,2014
10.4103/0366-6999.156131,2015,2015
10.4103/0970-0218.42051,2015,2007
10.4103/0972-124x.147399,2015,2014
10.4103/1450-1147.138579,2015,2014
10.4161/rna.29034,2015,2014
10.4236/ojsta.2013.21001,2015,2013
10.4293/108680813x13654754534477,2015,2013
10.4315/0362-028x.jfp-15-157,2015,2015
10.5055/jom.2015.0257,2015,2015
10.5152/tjg.2014.7674,2015,2014
10.5296/ijld.v5i2.6876,2015,2015
10.5376/jmr.2013.03.0004,2015,2013
10.5402/2011/983542,2015,2011
10.5455/ijmsph.2014.160220143,2015,2014
10.5455/ijmsph.2014.210220145,2015,2014
10.5539/ijms.v6n2p105,2015,2014
10.5692/clinicalneurol.cn-000732,2015,2015
10.5713/ajas.2011.11336,2015,2012
10.5899/2014/jnaa-00257,2015,2014
10.7314/apjcp.2015.16.4.1375,2015,2015
10.7754/clin.lab.2012.121244,2015,2014
10.7759/cureus.290,2015,2015
10.7860/jcdr/2014/8462.4679,2015,2014
10.1001/archinte.165.15.1743,2016,2005
10.1001/jamainternmed.2014.3441,2016,2014
10.1002/14651858.cd001356.pub2,2016,2005
10.1002/14651858.cd002028,2016,2000
10.1002/14651858.cd002306,2016,2000
10.1002/14651858.cd002778.pub2,2016,2004
10.1002/14651858.cd003428,2016,2002
10.1002/14651858.cd003428.pub2,2016,2005
10.1002/14651858.cd003827.pub2,2016,2011
10.1002/14651858.cd003838,2016,2001
10.1002/14651858.cd003838.pub2,2016,2006
10.1002/14651858.cd004196.pub2,2016,2006
10.1002/14651858.cd004483,2016,2003
10.1002/14651858.cd004483.pub2,2016,2009
10.1002/14651858.cd004484,2016,2002
10.1002/14651858.cd004484.pub2,2016,2007
10.1002/14651858.cd004623,2016,2004
10.1002/14651858.cd004870.pub4,2016,2016
10.1002/14651858.cd004968,2016,2004
10.1002/14651858.cd005041.pub2,2016,2014
10.1002/14651858.cd005052.pub4,2016,2012
10.1002/14651858.cd005097,2016,2005
10.1002/14651858.cd005519,2016,2005
10.1002/14651858.cd006549,2016,2007
10.1002/14651858.cd006701,2016,2007
10.1002/14651858.cd006703.pub2,2016,2008
10.1002/14651858.cd006765.pub2,2016,2010
10.1002/14651858.cd008456,2016,2010
10.1002/14651858.cd008493,2016,2010
10.1002/14651858.cd009274,2016,2011
10.1002/14651858.cd010873.pub2,2016,2016
10.1002/2015jd024607,2016,2016
10.1002/adma.201301243,2016,2013
10.1002/adsc.201100451,2016,2011
10.1002/bdd.2060,2016,2016
10.1002/cbin.10388,2016,2014
10.1002/clen.201000316,2016,2011
10.1002/cncr.23100,2016,2007
10.1002/ejoc.201300466,2016,2013
10.1002/hfm.20348,2016,2012
10.1002/hfm.20507,2016,2012
10.1002/ijc.21589,2016,2005
10.1002/ijc.22031,2016,2006
10.1002/j.2161-1920.2015.00052.x,2016,2015
10.1002/jcp.24036,2016,2012
10.1002/jcph.823,2016,2016
10.1002/mds.20825,2016,2006
10.1007/978-3-319-42092-9_20,2016,2016
10.1007/978-3-540-69304-8_50,2016,2008
10.1007/978-81-322-2506-5_7-1,2016,2016
10.1007/bf02225787,2016,1978
10.1007/s00033-016-0630-6,2016,2016
10.1007/s00113-005-0932-1,2016,2005
10.1007/s00233-015-9706-4,2016,2015
10.1007/s00248-011-9893-9,2016,2011
10.1007/s00348-016-2115-y,2016,2016
10.1007/s00366-016-0441-6,2016,2016
10.1007/s00380-016-0878-y,2016,2016
10.1007/s00381-014-2383-x,2016,2014
10.1007/s00441-015-2319-0,2016,2015
10.1007/s10653-014-9657-9,2016,2014
10.1007/s10661-008-0482-4,2016,2008
10.1007/s10661-011-2166-8,2016,2011
10.1007/s10753-013-9724-x,2016,2014
10.1007/s10854-016-4998-z,2016,2016
10.1007/s10876-016-0970-6,2016,2016
10.1007/s11001-016-9270-7,2016,2016
10.1007/s11010-013-1573-2,2016,2013
10.1007/s11042-014-1891-8,2016,2014
10.1007/s11042-015-2608-3,2016,2015
10.1007/s11064-015-1725-8,2016,2015
10.1007/s11095-015-1625-2,2016,2016
10.1007/s11240-011-0097-2,2016,2012
10.1007/s11270-012-1328-9,2016,2012
10.1007/s11277-016-3339-0,2016,2016
10.1007/s11523-015-0376-7,2016,2015
10.1007/s12035-014-8896-1,2016,2014
10.1007/s12298-016-0341-7,2016,2016
10.1007/s12639-014-0611-7,2016,2014
10.1007/s12639-015-0703-z,2016,2015
10.1007/s13187-016-1045-y,2016,2016
10.1007/s13277-014-2854-4,2016,2015
10.1007/s13277-015-3680-z,2016,2015
10.1007/s13277-015-3777-4,2016,2016
10.1007/s13277-015-3799-y,2016,2015
10.1007/s13277-015-3905-1,2016,2015
10.1007/s13277-015-3918-9,2016,2015
10.1007/s13277-015-4194-4,2016,2015
10.1007/s13277-015-4265-6,2016,2015
10.1007/s13277-015-4586-5,2016,2016
10.1007/s13277-015-4652-z,2016,2016
10.1007/s13277-016-4882-8,2016,2016
10.1007/s40593-015-0046-z,2016,2015
10.1016/j.ab.2014.07.025,2016,2014
10.1016/j.actbio.2014.12.010,2016,2015
10.1016/j.agrformet.2015.07.014,2016,2015
10.1016/j.ajic.2013.05.023,2016,2014
10.1016/j.aos.2007.10.001,2016,2007
10.1016/j.apenergy.2015.11.026,2016,2015
10.1016/j.bbrc.2016.01.061,2016,2016
10.1016/j.bbrc.2016.03.157,2016,2016
10.1016/j.bbrc.2016.05.128,2016,2016
10.1016/j.bbrc.2016.10.137,2016,2016
10.1016/j.bcp.2006.12.010,2016,2007
10.1016/j.brs.2016.11.010,2016,2016
10.1016/j.cancergen.2016.05.066,2016,2016
10.1016/j.cancergen.2016.05.067,2016,2016
10.1016/j.cancergen.2016.05.069,2016,2016
10.1016/j.canlet.2016.01.023,2016,2016
10.1016/j.catena.2016.09.011,2016,2016
10.1016/j.cca.2016.01.020,2016,2016
10.1016/j.cell.2010.09.011,2016,2010
10.1016/j.cellsig.2010.05.017,2016,2010
10.1016/j.celrep.2016.01.032,2016,2016
10.1016/j.ceramint.2016.01.031,2016,2016
10.1016/j.chemgeo.2016.05.035,2016,2016
10.1016/j.chemosphere.2015.12.092,2016,2016
10.1016/j.commatsci.2015.11.015,2016,2015
10.1016/j.compmedimag.2016.05.001,2016,2016
10.1016/j.compmedimag.2016.11.001,2016,2016
10.1016/j.csbj.2016.02.002,2016,2016
10.1016/j.desal.2011.08.005,2016,2011
10.1016/j.drugpo.2015.09.008,2016,2015
10.1016/j.ebiom.2016.08.008,2016,2016
10.1016/j.enganabound.2016.09.011,2016,2016
10.1016/j.engfailanal.2014.01.005,2016,2014
10.1016/j.enpol.2016.02.053,2016,2016
10.1016/j.ensci.2016.02.007,2016,2016
10.1016/j.eswa.2008.12.035,2016,2008
10.1016/j.eswa.2015.08.014,2016,2015
10.1016/j.eururo.2014.06.049,2016,2014
10.1016/j.eururo.2014.08.004,2016,2014
10.1016/j.foodchem.2015.10.016,2016,2015
10.1016/j.gene.2015.05.049,2016,2015
10.1016/j.gene.2016.10.012,2016,2016
10.1016/j.healun.2016.05.023,2016,2015
10.1016/j.ihj.2016.09.004,2016,2016
10.1016/j.ijepes.2015.03.009,2016,2015
10.1016/j.ijpharm.2016.04.072,2016,2016
10.1016/j.intimp.2013.07.007,2016,2013
10.1016/j.jad.2012.06.021,2016,2013
10.1016/j.jad.2012.11.025,2016,2012
10.1016/j.jarmap.2016.08.002,2016,2016
10.1016/j.jchemneu.2014.11.001,2016,2014
10.1016/j.jcjd.2016.04.003,2016,2016
10.1016/j.jconrel.2006.11.018,2016,2006
10.1016/j.jconrel.2013.09.016,2016,2013
10.1016/j.jelectrocard.2016.04.005,2016,2016
10.1016/j.jht.2015.12.003,2016,2015
10.1016/j.jicc.2015.03.007,2016,2015
10.1016/j.jnci.2015.11.004,2016,2016
10.1016/j.joei.2014.09.012,2016,2014
10.1016/j.jss.2010.07.029,2016,2010
10.1016/j.lungcan.2009.06.013,2016,2010
10.1016/j.lungcan.2014.08.015,2016,2014
10.1016/j.marpolbul.2014.08.017,2016,2014
10.1016/j.matdes.2015.07.028,2016,2015
10.1016/j.matlet.2013.04.015,2016,2013
10.1016/j.msea.2005.02.064,2016,2005
10.1016/j.msea.2014.07.090,2016,2014
10.1016/j.msec.2016.11.098,2016,2016
10.1016/j.neuint.2015.01.004,2016,2015
10.1016/j.oceaneng.2015.08.020,2016,2015
10.1016/j.parkreldis.2010.10.008,2016,2011
10.1016/j.pedex.2016.02.001,2016,2016
10.1016/j.prp.2014.11.006,2016,2014
10.1016/j.psym.2016.09.007,2016,2016
10.1016/j.reprotox.2016.06.061,2016,2016
10.1016/j.rsase.2016.04.004,2016,2016
10.1016/j.rser.2014.07.046,2016,2014
10.1016/j.rser.2015.12.198,2016,2016
10.1016/j.rvsc.2014.03.010,2016,2014
10.1016/j.saa.2016.02.004,2016,2016
10.1016/j.sajce.2016.06.001,2016,2016
10.1016/j.solener.2015.12.036,2016,2016
10.1016/j.steroids.2014.03.003,2016,2014
10.1016/j.surg.2011.12.014,2016,2012
10.1016/j.tca.2014.05.017,2016,2014
10.1016/j.tet.2015.09.036,2016,2015
10.1016/j.transproceed.2015.02.030,2016,2015
10.1016/j.triboint.2016.06.024,2016,2016
10.1016/j.urology.2014.06.015,2016,2014
10.1016/j.vaccine.2015.12.067,2016,2016
10.1016/j.vetmic.2016.10.020,2016,2016
10.1016/j.yexmp.2014.11.002,2016,2014
10.1016/j.yexmp.2016.03.012,2016,2016
10.1016/s0168-3659(02)00412-1,2016,2002
10.1016/s0271-5317(01)00369-4,2016,2002
10.1016/s1006-706x(16)30143-1,2016,2016
10.1016/s1624-5687(04)94489-7,2016,2004
10.1017/orp.2015.4,2016,2015
10.1017/s1473550415000294,2016,2015
10.1017/s1759078714001494,2016,2014
10.1021/es503827y,2016,2014
10.1037/a0014484,2016,2009
10.1038/hr.2010.186,2016,2010
10.1038/nature05258,2016,2006
10.1038/nature12594,2016,2013
10.1038/ncomms4761,2016,2014
10.1038/ng.317,2016,2009
10.1038/nmat4366,2016,2016
10.1038/nmat4375,2016,2015
10.1038/srep19222,2016,2016
10.1039/b904689e,2016,2009
10.1039/c5md00142k,2016,2015
10.1039/c5ra07712e,2016,2015
10.1039/c5sm02275d,2016,2015
10.1039/c6ay00976j,2016,2016
10.1039/c6ra19028f,2016,2015
10.1042/bj20112024,2016,2012
10.1042/cs20080215,2016,2009
10.1042/cs20110114,2016,2011
10.1057/jam.2014.12,2016,2014
10.1061/(asce)as.1943-5525.0000166,2016,2011
10.1061/(asce)he.1943-5584.0000192,2016,2011
10.1061/(asce)nh.1527-6996.0000049,2016,2011
10.1061/(asce)st.1943-541x.0000463,2016,2011
10.1061/(asce)te.1943-5436.0000212,2016,2010
10.1061/9780784412299.0005,2016,2012
10.1073/pnas.062010399,2016,2002
10.1073/pnas.0911570106,2016,2009
10.1074/jbc.m109.078212,2016,2010
10.1074/jbc.m109.095208,2016,2010
10.1074/jbc.m110.101055,2016,2010
10.1074/jbc.m110.121061,2016,2010
10.1074/jbc.m110.121129,2016,2010
10.1074/jbc.m110.173021,2016,2011
10.1074/jbc.m111.274613,2016,2012
10.1074/jbc.m111.325282,2016,2012
10.1074/jbc.m111.333922,2016,2012
10.1074/jbc.m112.374611,2016,2012
10.1074/jbc.m115.695478,2016,2016
10.1074/jbc.m201733200,2016,2002
10.1074/jbc.m204376200,2016,2012
10.1074/jbc.m312044200,2016,2004
10.1074/jbc.m700445200,2016,2007
10.1074/jbc.m806041200,2016,2008
10.1080/00377317.2015.957600,2016,2015
10.1080/0092623x.2011.642493,2016,2013
10.1080/00986445.2011.570389,2016,2011
10.1080/07038992.2015.1089161,2016,2015
10.1080/09687599.2015.1069732,2016,2015
10.1080/09720502.2008.10700591,2016,2013
10.1080/10412905.2003.9698600,2016,2003
10.1080/10428190902934936,2016,2009
10.1080/10798587.2011.10643150,2016,2011
10.1080/10941665.2015.1117502,2016,2016
10.1080/15459624.2016.1183010,2016,2016
10.1080/15502287.2015.1009578,2016,2015
10.1080/17518253.2016.1188162,2016,2016
10.1080/21548455.2014.953228,2016,2014
10.1080/21645698.2016.1148868,2016,2016
10.1088/0957-4484/21/12/125103,2016,2010
10.1088/1367-2630/14/2/025001,2016,2012
10.1089/acu.2016.1172,2016,2016
10.1089/dna.2011.1552,2016,2012
10.1089/ther.2015.0025,2016,2015
10.1089/vio.2016.0003,2016,2016
10.1093/gerona/glv053,2016,2015
10.1093/hmg/ddu734,2016,2015
10.1093/jiel/jgw050,2016,2016
10.1093/jogss/ogw014,2016,2016
10.1093/jxb/erm355,2016,2008
10.1093/nar/gku561,2016,2014
10.1097/md.0000000000002501,2016,2016
10.1097/md.0000000000004537,2016,2016
10.1097/mpa.0000000000000217,2016,2015
10.1097/shk.0000000000000626,2016,2016
10.1097/yct.0000000000000319,2016,2016
10.1097/yct.0000000000000344,2016,2016
10.1104/pp.15.00719,2016,2015
10.1109/cogen.2016.7728946,2016,2016
10.1109/epdc.2016.7514781,2016,2016
10.1109/icgciot.2015.7380698,2016,2015
10.1109/temc.2016.2548660,2016,2016
10.1111/bcp.12788,2016,2015
10.1111/bdi.12269,2016,2014
10.1111/dme.12499,2016,2014
10.1111/dme.12981,2016,2015
10.1111/ecc.12555,2016,2016
10.1111/ejn.12162,2016,2013
10.1111/iej.12586,2016,2015
10.1111/j.0021-8774.2005.00535.x,2016,2005
10.1111/j.1558-5646.2007.00090.x,2016,2007
10.1111/j.1708-8208.2010.00311.x,2016,2012
10.1111/jcc4.12119,2016,2015
10.1111/jcpt.12021,2016,2012
10.1111/phpp.12209,2016,2015
10.1111/pin.12353,2016,2015
10.1124/jpet.113.210690,2016,2014
10.1124/mol.110.067512,2016,2011
10.1124/mol.114.094508,2016,2015
10.1126/science.1185880,2016,2010
10.1134/s1810232816010100,2016,2016
10.1136/bjo.85.6.670,2016,2001
10.1136/bjsports-2014-094053,2016,2014
10.1136/thoraxjnl-2015-207770.313,2016,2015
10.1139/cjp-2016-0887,2016,2015
10.1140/epjp/i2016-16030-x,2016,2016
10.1142/s0219519412400052,2016,2012
10.1143/jjap.49.081402,2016,2010
10.1143/jjap.50.08jg02,2016,2011
10.1152/ajpendo.00263.2010,2016,2010
10.1152/ajprenal.00146.2015,2016,2015
10.1152/ajprenal.00233.2015,2016,2015
10.1152/japplphysiol.91571.2008,2016,2009
10.1155/2010/789748,2016,2010
10.1155/2010/797405,2016,2010
10.1155/2011/246412,2016,2011
10.1155/2014/258389,2016,2014
10.1155/2014/479180,2016,2014
10.1155/2015/147678,2016,2015
10.1155/2015/207174,2016,2015
10.1155/2015/418060,2016,2015
10.1155/2015/731469,2016,2015
10.1155/2015/764238,2016,2015
10.1155/2015/809842,2016,2015
10.1155/2015/980749,2016,2015
10.1155/2016/6302546,2016,2016
10.1158/0008-5472.can-08-4516,2016,2009
10.11591/ijeecs.v16.i3.pp409-416,2016,2015
10.1164/rccm.200803-380oc,2016,2008
10.1164/rccm.200901-0116oc,2016,2009
10.1165/rcmb.2009-0284oc,2016,2011
10.1166/jctn.2015.4320,2016,2015
10.1172/jci34378,2016,2008
10.1177/0009922816649591,2016,2016
10.1177/0142331214538999,2016,2014
10.1177/0309364613504779,2016,2013
10.1177/0731684408099408,2016,2009
10.1177/0748233711410916,2016,2011
10.1177/0748233712456063,2016,2012
10.1177/0899764016655889,2016,2016
10.1177/1081286514566535,2016,2015
10.1177/1081286515591086,2016,2015
10.1177/1081286515591305,2016,2015
10.1177/1533034615617650,2016,2015
10.1177/1533034615625004,2016,2016
10.1177/1687814016654825,2016,2016
10.1177/1708538115609454,2016,2015
10.1179/1433075x15y.0000000043,2016,2015
10.1186/1471-2164-14-930,2016,2013
10.1186/1471-2482-13-s2-s38,2016,2013
10.1186/1742-2094-9-223,2016,2012
10.1186/1746-1596-8-123,2016,2013
10.1186/1746-1596-8-86,2016,2013
10.1186/1752-1947-3-9324,2016,2009
10.1186/1752-2897-7-8,2016,2013
10.1186/1757-1626-2-9088,2016,2009
10.1186/1757-1626-2-9294,2016,2009
10.1186/cc11478,2016,2012
10.1186/s12935-015-0237-6,2016,2015
10.1186/s13000-015-0251-y,2016,2015
10.1186/s13000-015-0322-0,2016,2015
10.1186/s13000-015-0338-5,2016,2015
10.1186/s13000-015-0400-3,2016,2015
10.1186/s13048-014-0105-3,2016,2014
10.1186/s13638-015-0287-4,2016,2015
10.1186/s40200-015-0143-4,2016,2015
10.1186/s40842-015-0011-7,2016,2015
10.1212/01.wnl.0000078892.24356.90,2016,2003
10.1212/wnl.65.9.1513,2016,2005
10.1213/ane.0b013e3181f1bd55,2016,2010
10.1242/jcs.061846,2016,2010
10.1242/jcs.140764,2016,2013
10.12669/pjms.305.5312,2016,2014
10.1289/ehp.1003339,2016,2011
10.1353/cp.2016.0012,2016,2016
10.1371/journal.pbio.0050146,2016,2007
10.1371/journal.pone.0014232,2016,2010
10.1371/journal.pone.0059556,2016,2013
10.1371/journal.pone.0065651,2016,2013
10.1371/journal.pone.0076809,2016,2013
10.1371/journal.pone.0090318,2016,2014
10.1371/journal.ppat.1002062,2016,2011
10.1378/chest.15-0990,2016,2015
10.14194/ijmbr.1210,2016,2012
10.1513/annalsats.201507-407oc,2016,2015
10.1515/9783486788464-015,2016,1995
