openalex_author_id,author,paper_key,doi,source_author_names,publication_year,retraction_year,retraction_lag_years,match_type
A5100328102,Xin Wang,doi:10.1093/toxsci/kfs242,10.1093/toxsci/kfs242,Xin Wang,2012,2020,8,Exact
A5100328102,Xin Wang,doi:10.5650/jos.ess20047,10.5650/jos.ess20047,Xin Wang,2020,2022,2,Exact
A5100328112,Xin Wang,doi:10.1155/2021/5698765,10.1155/2021/5698765,Xin Wang,2021,2023,2,Exact
A5100328117,Xin Wang,doi:10.1155/2022/6486570,10.1155/2022/6486570,Xin Wang,2022,2023,1,Exact
A5100328128,Xin Wang,doi:10.1155/2022/8439888,10.1155/2022/8439888,Xin Wang,2022,2023,1,Exact
A5100328155,Xin Wang,doi:10.1155/2021/1549772,10.1155/2021/1549772,Xin Wang,2021,2023,2,Exact
A5100329833,Xi Chen,doi:10.1186/s12885-018-4559-3,10.1186/s12885-018-4559-3,Xi Chen,2018,2023,5,Exact
A5100329833,Xi Chen,doi:10.1155/2021/5514726,10.1155/2021/5514726,Xi Chen,2021,2024,3,Exact
A5100329833,Xi Chen,doi:10.18632/oncotarget.11351,10.18632/oncotarget.11351,Xi Chen,2016,2026,10,Exact
A5100329836,Xi Chen,doi:10.1186/s12885-022-09833-5,10.1186/s12885-022-09833-5,Xi Chen,2022,2023,1,Exact
A5100329840,Xi Chen,doi:10.3233/jifs-213486,10.3233/jifs-213486,Xi Chen,2022,2024,2,Exact
A5100329858,Xi Chen,doi:10.1155/2022/3235238,10.1155/2022/3235238,Xi Chen,2022,2024,2,Exact
A5100329867,Xi Chen,doi:10.1145/3465631.3465703,10.1145/3465631.3465703,Xi Chen,2021,2022,1,Exact
A5100329868,Xi Chen,doi:10.1109/icbbe.2011.5780708,10.1109/icbbe.2011.5780708,Xi Chen,2011,2011,0,Exact
A5100329875,Xi Chen,doi:10.1042/bsr20140124,10.1042/bsr20140124,Xi Chen,2015,2022,7,Exact
A5100329875,Xi Chen,doi:10.1111/ahg.12374,10.1111/ahg.12374,Xi Chen,2020,2023,3,Exact
A5100329875,Xi Chen,doi:10.1155/2022/7121245,10.1155/2022/7121245,Xi Chen,2022,2023,1,Exact
A5100329875,Xi Chen,doi:10.3892/or.2016.5146,10.3892/or.2016.5146,Xi Chen,2016,2024,8,Exact
A5100329875,Xi Chen,doi:10.1038/s41586-018-0448-9,10.1038/s41586-018-0448-9,Xi Chen,2018,2025,7,Exact
A5100329885,Xi Chen,doi:10.2147/cmar.s277113,10.2147/cmar.s277113,Xi Chen,2020,2023,3,Exact
A5100329885,Xi Chen,doi:10.1038/s41434-019-0108-1,10.1038/s41434-019-0108-1,Xi Chen,2019,2024,5,Exact
A5100329885,Xi Chen,doi:10.7150/ijbs.22555,10.7150/ijbs.22555,Xi Chen,2018,2024,6,Exact
A5100329909,Xi Chen,doi:10.1111/srt.70002,10.1111/srt.70002,Xi Chen,2024,2025,1,Exact
A5100329931,Xi Chen,doi:10.1155/2022/1104633,10.1155/2022/1104633,Xi Chen,2022,2023,1,Exact
A5100329931,Xi Chen,doi:10.1155/2022/9122908,10.1155/2022/9122908,Xi Chen,2022,2023,1,Exact
A5100329932,Xi Chen,doi:10.1109/icbbe.2011.5781533,10.1109/icbbe.2011.5781533,Xi Chen,2011,2011,0,Exact
A5100329932,Xi Chen,doi:10.1016/j.jash.2015.07.004,10.1016/j.jash.2015.07.004,Xi Chen,2010,2016,6,Exact
A5100329938,Xi Chen,doi:10.1093/cdn/nzz039.p18-078-19,10.1093/cdn/nzz039.p18-078-19,Xi Chen,2019,2021,2,Exact
A5100329981,Xi Chen,doi:10.1016/j.ymthe.2021.02.008,10.1016/j.ymthe.2021.02.008,Xi Chen,2021,2022,1,Exact
A5100329981,Xi Chen,doi:10.1039/c8bm01007b,10.1039/c8bm01007b,Xi Chen,2019,2022,3,Exact
A5100329981,Xi Chen,doi:10.1155/2022/6056829,10.1155/2022/6056829,Xi Chen,2022,2023,1,Exact
A5100329982,Xi Chen,doi:10.1155/2022/2466007,10.1155/2022/2466007,Xi Chen,2022,2023,1,Exact
A5100329989,Xi Chen,doi:10.1016/j.heliyon.2024.e29800,10.1016/j.heliyon.2024.e29800,Xi Chen,2024,2025,1,Exact
A5100329993,Xi Chen,doi:10.1155/2021/9983438,10.1155/2021/9983438,Xi Chen,2021,2024,3,Exact
A5100329996,Xi Chen,doi:10.1109/icetce.2011.5775181,10.1109/icetce.2011.5775181,Xi Chen,2011,2011,0,Exact
A5100330005,Xi Chen,doi:10.3389/fphar.2021.533028,10.3389/fphar.2021.533028,Xi Chen,2021,2023,2,Exact
A5100330006,Xi Chen,doi:10.1016/j.molliq.2015.11.030,10.1016/j.molliq.2015.11.030,Xi Chen,2016,2020,4,Exact
A5100330006,Xi Chen,doi:10.1016/j.molliq.2016.01.101,10.1016/j.molliq.2016.01.101,Xi Chen,2016,2020,4,Exact
A5100330009,Xi Chen,doi:10.1155/2022/6441179,10.1155/2022/6441179,Xi Chen,2022,2024,2,Exact
A5100330034,Xi Chen,doi:10.1177/09603271241279166,10.1177/09603271241279166,Xi Chen,2024,2025,1,Exact
A5100330058,Xi Chen,doi:10.1155/2022/9716224,10.1155/2022/9716224,Xi Chen,2022,2023,1,Exact
A5100330058,Xi Chen,doi:10.1038/s41598-025-95865-3,10.1038/s41598-025-95865-3,Xi Chen,2025,2025,0,Exact
A5100330066,Xi Chen,doi:10.3892/ol.2018.8219,10.3892/ol.2018.8219,Xi Chen,2018,2022,4,Exact
A5100330381,Qian Li,doi:10.1155/2021/3092197,10.1155/2021/3092197,Qian Li,2021,2023,2,Exact
A5100330803,Jun Li,doi:10.1097/tp.0b013e31823ffce7,10.1097/tp.0b013e31823ffce7,Jun Li,2012,2013,1,Exact
A5100332157,Jun Wang,doi:10.1109/peam.2011.6135011,10.1109/peam.2011.6135011,Jun Wang,2011,2012,1,Exact
A5100332820,Jie Chen,doi:10.1155/2022/4441603,10.1155/2022/4441603,Jie Chen,2022,2023,1,Exact
A5100332848,Jie Chen,doi:10.1109/icmss.2009.5304923,10.1109/icmss.2009.5304923,Jie Chen,2009,2009,0,Exact
A5100332848,Jie Chen,doi:10.1155/2008/649808,10.1155/2008/649808,Jie Chen,2008,2020,12,Exact
A5100332857,Jie Chen,doi:10.1089/hum.2017.256,10.1089/hum.2017.256,Jie Chen,2018,2022,4,Exact
A5100332880,Jie Chen,doi:10.1080/21691401.2019.1576711,10.1080/21691401.2019.1576711,Jie Chen,2019,2019,0,Exact
A5100332883,Jie Chen,doi:10.1155/2022/7397186,10.1155/2022/7397186,Jie Chen,2022,2023,1,Exact
A5100332904,Jie Chen,doi:10.1016/j.ygyno.2012.03.051,10.1016/j.ygyno.2012.03.051,Jie Chen,2011,2015,4,Exact
A5100332904,Jie Chen,doi:10.1002/14651858.cd005052.pub4,10.1002/14651858.cd005052.pub4,Jie Chen,2012,2016,4,Exact
A5100332907,Jie Chen,doi:10.1371/journal.pone.0120219,10.1371/journal.pone.0120219,Jie Chen,2015,2026,11,Exact
A5100332932,Jie Chen,doi:10.3892/etm.2014.1619,10.3892/etm.2014.1619,Jie Chen,2014,2024,10,Exact
A5100332958,Jie Chen,doi:10.1109/wicom.2007.1560,10.1109/wicom.2007.1560,Jie Chen,2007,2007,0,Exact
A5100332975,Jie Chen,doi:10.1371/journal.pone.0091566,10.1371/journal.pone.0091566,Jie Chen,2014,2019,5,Exact
A5100332975,Jie Chen,doi:10.2147/ott.s238348,10.2147/ott.s238348,Jie Chen,2020,2024,4,Exact
A5100332996,Jie Chen,doi:10.1038/s41598-018-28906-9,10.1038/s41598-018-28906-9,Jie Chen,2018,2023,5,Exact
A5100332996,Jie Chen,doi:10.1155/2022/9778678,10.1155/2022/9778678,Jie Chen,2022,2024,2,Exact
A5100332996,Jie Chen,doi:10.18632/oncotarget.15086,10.18632/oncotarget.15086,Jie Chen,2017,2026,9,Exact
A5100332999,Jie Chen,doi:10.1007/s11033-014-3474-1,10.1007/s11033-014-3474-1,Jie Chen,2014,2015,1,Exact
A5100332999,Jie Chen,doi:10.1016/j.heliyon.2023.e14816,10.1016/j.heliyon.2023.e14816,Jie Chen,2023,2025,2,Exact
A5100333005,Jie Chen,doi:10.1155/2023/9943372,10.1155/2023/9943372,Jie Chen,2023,2024,1,Exact
A5100333009,Jie Chen,doi:10.1002/tox.24316,10.1002/tox.24316,Jie Chen,2024,2025,1,Exact
A5100333014,Jie Chen,doi:10.1155/2022/6813756,10.1155/2022/6813756,Jie Chen,2022,2023,1,Exact
A5100333015,Jie Chen,doi:10.1111/jcmm.13605,10.1111/jcmm.13605,Jie Chen,2018,2025,7,Exact
A5100335172,Bo Zhang,doi:10.1016/j.biopha.2017.07.042,10.1016/j.biopha.2017.07.042,Bo Zhang,2017,2022,5,Exact
A5100335186,Bo Zhang,doi:10.1155/2022/4259913,10.1155/2022/4259913,Bo Zhang,2022,2023,1,Exact
A5100335189,Bo Zhang,doi:10.1016/j.jclepro.2022.133903,10.1016/j.jclepro.2022.133903,Bo Zhang,2022,2024,2,Exact
A5100335189,Bo Zhang,doi:10.1080/24701556.2020.1758940,10.1080/24701556.2020.1758940,Bo Zhang,2020,2024,4,Exact
A5100335191,Bo Zhang,doi:10.1007/s13132-024-02093-7,10.1007/s13132-024-02093-7,Bo Zhang,2024,2024,0,Exact
A5100335192,Bo Zhang,doi:10.1155/2022/3493678,10.1155/2022/3493678,Bo Zhang,2022,2023,1,Exact
A5100335203,Bo Zhang,doi:10.1155/2022/5248288,10.1155/2022/5248288,Bo Zhang,2022,2023,1,Exact
A5100335210,Bo Zhang,doi:10.1097/tp.0000000000000112,10.1097/tp.0000000000000112,Bo Zhang,2014,2019,5,Exact
A5100335228,Bo Zhang,doi:10.1155/2021/1736429,10.1155/2021/1736429,Bo Zhang,2021,2022,1,Exact
A5100335228,Bo Zhang,doi:10.1155/2022/7145606,10.1155/2022/7145606,Bo Zhang,2022,2024,2,Exact
A5100335238,Bo Zhang,doi:10.1111/jcmm.13532,10.1111/jcmm.13532,Bo Zhang,2018,2021,3,Exact
A5100335238,Bo Zhang,doi:10.2147/ott.s266073,10.2147/ott.s266073,Bo Zhang,2020,2022,2,Exact
A5100335238,Bo Zhang,doi:10.1155/2022/4752782,10.1155/2022/4752782,Bo Zhang,2022,2024,2,Exact
A5100335238,Bo Zhang,doi:10.18632/oncotarget.14468,10.18632/oncotarget.14468,Bo Zhang,2017,2025,8,Exact
A5100335283,Bo Zhang,doi:10.1242/jcs.147223,10.1242/jcs.147223,Bo Zhang,2014,2015,1,Exact
A5100335295,Bo Zhang,doi:10.1016/j.mcat.2021.111834,10.1016/j.mcat.2021.111834,Bo Zhang,2021,2022,1,Exact
A5100335295,Bo Zhang,doi:10.1039/d2nj02069f,10.1039/d2nj02069f,Bo Zhang,2022,2023,1,Exact
A5100335304,Bo Zhang,doi:10.1038/s41388-018-0440-8,10.1038/s41388-018-0440-8,Bo Zhang,2018,2025,7,Exact
A5100335328,Bo Zhang,doi:10.12659/msm.920407,10.12659/msm.920407,Bo Zhang,2020,2021,1,Exact
A5100335328,Bo Zhang,doi:10.1155/2023/7441367,10.1155/2023/7441367,Bo Zhang,2023,2024,1,Exact
A5100335341,Bo Zhang,doi:10.1155/2021/6667309,10.1155/2021/6667309,Bo Zhang,2021,2023,2,Exact
A5100335372,Bo Zhang,doi:10.5056/jnm19101,10.5056/jnm19101,Bo Zhang,2020,2023,3,Exact
A5100335376,Bo Zhang,doi:10.1016/j.neuron.2017.04.011,10.1016/j.neuron.2017.04.011,Bo Zhang,2017,2025,8,Exact
A5100335392,Bo Zhang,doi:10.1109/icbmei.2011.5920350,10.1109/icbmei.2011.5920350,Bo Zhang,2011,2011,0,Exact
A5100335403,Bo Zhang,doi:10.1021/ja904224y,10.1021/ja904224y,Bo Zhang,2009,2009,0,Exact
A5100335407,Bo Zhang,doi:10.1016/j.psep.2024.07.004,10.1016/j.psep.2024.07.004,Bo Zhang,2024,2024,0,Exact
A5100335760,Wei Wang,doi:10.1109/peam.2011.6134884,10.1109/peam.2011.6134884,Wei Wang,2011,2012,1,Exact
A5100335790,Li Wang,doi:10.1155/2021/7329072,10.1155/2021/7329072,Li Wang,2021,2024,3,Exact
A5100335817,Li Wang,doi:10.1155/2021/2259408,10.1155/2021/2259408,Li Wang,2021,2023,2,Exact
A5100335817,Li Wang,doi:10.1155/2021/5526977,10.1155/2021/5526977,Li Wang,2021,2023,2,Exact
A5100335860,Li Wang,doi:10.1016/j.biocel.2019.01.021,10.1016/j.biocel.2019.01.021,Li Wang,2019,2020,1,Exact
A5100335860,Li Wang,doi:10.3389/fonc.2020.620550,10.3389/fonc.2020.620550,Li Wang,2021,2021,0,Exact
A5100335860,Li Wang,doi:10.3892/etm.2017.4828,10.3892/etm.2017.4828,Li Wang,2017,2021,4,Exact
A5100335860,Li Wang,doi:10.1111/ejh.13279,10.1111/ejh.13279,Li Wang,2019,2022,3,Exact
A5100335860,Li Wang,doi:10.1007/s10529-017-2397-z,10.1007/s10529-017-2397-z,Li Wang,2017,2023,6,Exact
A5100335860,Li Wang,doi:10.2147/ott.s284212,10.2147/ott.s284212,Li Wang,2021,2023,2,Exact
A5100335860,Li Wang,doi:10.1016/j.ebiom.2019.07.050,10.1016/j.ebiom.2019.07.050,Li Wang,2019,2024,5,Exact
A5100335860,Li Wang,doi:10.1177/1533033820942245,10.1177/1533033820942245,Li Wang,2020,2025,5,Exact
A5100335860,Li Wang,doi:10.18632/oncotarget.7908,10.18632/oncotarget.7908,Li Wang,2016,2026,10,Exact
A5100335876,Li Wang,doi:10.1210/me.2006-0224,10.1210/me.2006-0224,Li Wang,2006,2008,2,Exact
A5100335900,Li Wang,doi:10.1155/2013/617243,10.1155/2013/617243,Li Wang,2013,2020,7,Exact
A5100335904,Li Wang,doi:10.1155/2022/6771005,10.1155/2022/6771005,Li Wang,2022,2023,1,Exact
A5100335923,Li Wang,doi:10.1109/icbbe.2011.5781653,10.1109/icbbe.2011.5781653,Li Wang,2011,2011,0,Exact
A5100335945,Li Wang,doi:10.1155/2021/6611501,10.1155/2021/6611501,Li Wang,2021,2023,2,Exact
A5100335946,Li Wang,doi:10.1109/opee.2010.5508136,10.1109/opee.2010.5508136,Li Wang,2010,2010,0,Exact
A5100335949,Li Wang,doi:10.1109/iccsit.2010.5565326,10.1109/iccsit.2010.5565326,Li Wang,2010,2010,0,Exact
A5100335950,Li Wang,doi:10.1186/s12943-018-0783-3,10.1186/s12943-018-0783-3,Li Wang,2018,2022,4,Exact
A5100335950,Li Wang,doi:10.1002/jcp.26311,10.1002/jcp.26311,Li Wang,2017,2024,7,Exact
A5100335956,Li Wang,doi:10.1007/s11356-022-20094-4,10.1007/s11356-022-20094-4,Li Wang,2022,2024,2,Exact
A5100335967,Li Wang,doi:10.1080/10942912.2011.614988,10.1080/10942912.2011.614988,Li Wang,2013,2015,2,Exact
A5100336023,Li Wang,doi:10.1155/2022/7706172,10.1155/2022/7706172,Li Wang,2022,2023,1,Exact
A5100336028,Li Wang,doi:10.1186/s13287-018-0771-y,10.1186/s13287-018-0771-y,Li Wang,2018,2023,5,Exact
A5100336078,Li Wang,doi:10.1155/2021/1625915,10.1155/2021/1625915,Li Wang,2021,2023,2,Exact
A5100336102,Li Wang,doi:10.3892/mmr.2014.2819,10.3892/mmr.2014.2819,Li Wang,2014,2021,7,Exact
A5100336107,Li Wang,doi:10.1155/2021/5580761,10.1155/2021/5580761,Li Wang,2021,2023,2,Exact
A5100336116,Li Wang,doi:10.3727/096504016x14791726591124,10.3727/096504016x14791726591124,Li Wang,2016,2021,5,Exact
A5100336122,Li Wang,doi:10.1155/2022/1801099,10.1155/2022/1801099,Li Wang,2022,2023,1,Exact
A5100336122,Li Wang,doi:10.1155/2022/9122264,10.1155/2022/9122264,Li Wang,2022,2023,1,Exact
A5100336122,Li Wang,doi:10.1155/2021/5585846,10.1155/2021/5585846,Li Wang,2021,2024,3,Exact
A5100336122,Li Wang,doi:10.3389/fgene.2021.817672,10.3389/fgene.2021.817672,Li Wang,2022,2024,2,Exact
A5100336124,Li Wang,doi:10.1109/icicta.2011.593,10.1109/icicta.2011.593,Li Wang,2011,2011,0,Exact
A5100336161,Li Wang,doi:10.1080/10942912.2011.578317,10.1080/10942912.2011.578317,Li Wang,2012,2015,3,Exact
A5100336161,Li Wang,doi:10.1016/j.jia.2022.07.019,10.1016/j.jia.2022.07.019,Li Wang,2022,2022,0,Exact
A5100336161,Li Wang,doi:10.1007/s11082-024-06310-0,10.1007/s11082-024-06310-0,Li Wang,2024,2024,0,Exact
A5100336169,Li Wang,doi:10.1155/2022/6563193,10.1155/2022/6563193,Li Wang,2022,2024,2,Exact
A5100336185,Lı Wang,doi:10.1016/j.yexmp.2019.01.010,10.1016/j.yexmp.2019.01.010,Li Wang,2019,2022,3,Exact
A5100336197,Li Wang,doi:10.3389/fcell.2021.671704,10.3389/fcell.2021.671704,Li Wang,2021,2025,4,Exact
A5100336213,Li Wang,doi:10.1007/s10620-009-1033-8,10.1007/s10620-009-1033-8,Li Wang,2009,2013,4,Exact
A5100336213,Li Wang,doi:10.1159/000453140,10.1159/000453140,Li Wang,2016,2021,5,Exact
A5100336213,Li Wang,doi:10.1016/j.biopha.2018.03.017,10.1016/j.biopha.2018.03.017,Li Wang,2018,2024,6,Exact
A5100336214,Li Wang,doi:10.1007/s13277-014-1702-x,10.1007/s13277-014-1702-x,Li Wang,2014,2017,3,Exact
A5100336220,Li Wang,doi:10.1080/14756366.2023.2296695,10.1080/14756366.2023.2296695,Li Wang,2023,2024,1,Exact
A5100336237,Li Wang,doi:10.1155/2022/6047074,10.1155/2022/6047074,Li Wang,2022,2023,1,Exact
A5100336281,Li Wang,doi:10.3892/ol.2018.8219,10.3892/ol.2018.8219,Li Wang,2018,2022,4,Exact
A5100336281,Li Wang,doi:10.3892/or.2021.8066,10.3892/or.2021.8066,Li Wang,2021,2024,3,Exact
A5100336284,Li Wang,doi:10.1038/srep22241,10.1038/srep22241,Li Wang,2016,2018,2,Exact
A5100336284,Li Wang,doi:10.3389/fmicb.2018.02703,10.3389/fmicb.2018.02703,Li Wang,2018,2020,2,Exact
A5100336752,Jing Li,doi:10.1109/qr2mse.2013.6625764,10.1109/qr2mse.2013.6625764,Jing Li,2013,2013,0,Exact
A5100336756,Jing Li,doi:10.1111/jcmm.12579,10.1111/jcmm.12579,Jing Li,2015,2018,3,Exact
A5100336761,Jing Li,doi:10.1155/2022/3475325,10.1155/2022/3475325,Jing Li,2022,2023,1,Exact
A5100336765,Jing Li,doi:10.1155/2021/6693143,10.1155/2021/6693143,Jing Li,2021,2023,2,Exact
A5100336796,Jing Li,doi:10.1007/s12652-021-03067-2,10.1007/s12652-021-03067-2,Jing Li,2021,2022,1,Exact
A5100336796,Jing Li,doi:10.1016/j.arabjc.2021.103498,10.1016/j.arabjc.2021.103498,Jing Li,2021,2023,2,Exact
A5100336796,Jing Li,doi:10.1016/j.arabjc.2021.103566,10.1016/j.arabjc.2021.103566,Jing Li,2021,2023,2,Exact
A5100336796,Jing Li,doi:10.1155/2021/2946044,10.1155/2021/2946044,Jing Li,2021,2023,2,Exact
A5100336796,Jing Li,doi:10.1155/2021/9985041,10.1155/2021/9985041,Jing Li,2021,2023,2,Exact
A5100336796,Jing Li,doi:10.3892/etm.2021.9949,10.3892/etm.2021.9949,Jing Li,2021,2024,3,Exact
A5100336800,Jing Li,doi:10.3892/ijmm.2018.3464,10.3892/ijmm.2018.3464,Jing Li,2018,2021,3,Exact
A5100336803,Jing Li,doi:10.1016/j.pharep.2017.06.005,10.1016/j.pharep.2017.06.005,Jing Li,2017,2020,3,Exact
A5100336803,Jing Li,doi:10.1155/2022/1966798,10.1155/2022/1966798,Jing Li,2022,2023,1,Exact
A5100336825,Jing Li,doi:10.1007/s11033-014-3359-3,10.1007/s11033-014-3359-3,Jing Li,2014,2015,1,Exact
A5100336827,Jing Li,doi:10.1159/000491662,10.1159/000491662,Jing Li,2018,2022,4,Exact
A5100336830,Jing Li,doi:10.3233/cbm-170732,10.3233/cbm-170732,Jing Li,2018,2022,4,Exact
A5100336858,Jing Li,doi:10.1042/bsr20160578,10.1042/bsr20160578,Jing Li,2017,2021,4,Exact
A5100336858,Jing Li,doi:10.1159/000438546,10.1159/000438546,Jing Li,2015,2023,8,Exact
A5100336868,Jing Li,doi:10.1016/s1005-8885(14)60505-7,10.1016/s1005-8885(14)60505-7,Jing Li,2014,2014,0,Exact
A5100336869,Jing Li,doi:10.1002/jcp.26828,10.1002/jcp.26828,Jing Li,2018,2021,3,Exact
A5100336895,Jing Li,doi:10.3389/fonc.2023.1095362,10.3389/fonc.2023.1095362,Jing Li,2023,2024,1,Exact
A5100336899,Jing Li,doi:10.1097/md.0000000000020407,10.1097/md.0000000000020407,Jing Li,2020,2021,1,Exact
A5100336919,Jing Li,doi:10.1155/2022/5658641,10.1155/2022/5658641,Jing Li,2022,2023,1,Exact
A5100336920,Jing Li,doi:10.1111/apm.12387,10.1111/apm.12387,Jing Li,2015,2016,1,Exact
A5100336923,Jing Li,doi:10.18632/oncotarget.23048,10.18632/oncotarget.23048,Jing Li,2017,2023,6,Exact
A5100336923,Jing Li,doi:10.2147/ott.s158355,10.2147/ott.s158355,Jing Li,2018,2023,5,Exact
A5100336923,Jing Li,doi:10.1155/2021/8875503,10.1155/2021/8875503,Jing Li,2021,2024,3,Exact
A5100336928,Jing Li,doi:10.1016/j.ijbiomac.2022.09.134,10.1016/j.ijbiomac.2022.09.134,Jing Li,2022,2023,1,Exact
A5100336938,Jing Li,doi:10.1109/icebeg.2011.5881361,10.1109/icebeg.2011.5881361,Jing Li,2011,2011,0,Exact
A5100336946,Jing Li,doi:10.1016/j.micpro.2021.103874,10.1016/j.micpro.2021.103874,Jing Li,2021,2023,2,Exact
A5100336946,Jing Li,doi:10.1016/s0140-6736(21)01640-8,10.1016/s0140-6736(21)01640-8,Jing Li,2022,2024,2,Exact
A5100336949,Jing Li,doi:10.1007/s12517-021-07856-z,10.1007/s12517-021-07856-z,Jing Li,2021,2022,1,Exact
A5100336952,Jing Li,doi:10.1155/2021/6649085,10.1155/2021/6649085,Jing Li,2021,2023,2,Exact
A5100336971,Jing Li,doi:10.1186/s11671-021-03534-x,10.1186/s11671-021-03534-x,Jing Li,2021,2022,1,Exact
A5100336974,Jing Li,doi:10.1128/aem.01321-18,10.1128/aem.01321-18,Jing Li,2018,2018,0,Exact
A5100336982,Jing Li,doi:10.3233/jifs-212086,10.3233/jifs-212086,Jing Li,2022,2024,2,Exact
A5100336992,Jing Li,doi:10.1155/2021/5590503,10.1155/2021/5590503,Jing Li,2021,2024,3,Exact
A5100337007,Jing Li,doi:10.1039/c8bm01007b,10.1039/c8bm01007b,Jing Li,2019,2022,3,Exact
A5100337026,Jing Li,doi:10.1109/aimsec.2011.6009856,10.1109/aimsec.2011.6009856,Jing Li,2011,2011,0,Exact
A5100337026,Jing Li,doi:10.1109/iceceng.2011.6056855,10.1109/iceceng.2011.6056855,Jing Li,2011,2011,0,Exact
A5100337026,Jing Li,doi:10.1109/qr2mse.2013.6625663,10.1109/qr2mse.2013.6625663,Jing Li,2013,2013,0,Exact
A5100337048,Jing Li,doi:10.1007/s12035-015-9170-x,10.1007/s12035-015-9170-x,Jing Li,2015,2017,2,Exact
A5100337087,Jing Li,doi:10.1111/jcmm.15167,10.1111/jcmm.15167,Jing Li,2020,2024,4,Exact
A5100337091,Jing Li,doi:10.1002/ijc.26341,10.1002/ijc.26341,Jing Li,2011,2024,13,Exact
A5100337108,Jing Li,doi:10.3892/ijo.2013.2103,10.3892/ijo.2013.2103,Jing Li,2013,2023,10,Exact
A5100337136,Jing Li,doi:10.1155/2022/5315927,10.1155/2022/5315927,Jing Li,2022,2023,1,Exact
A5100337145,Jing Li,doi:10.1016/j.pharep.2018.04.006,10.1016/j.pharep.2018.04.006,Jing Li,2018,2020,2,Exact
A5100337152,Jing Li,doi:10.1371/journal.pone.0064373,10.1371/journal.pone.0064373,Jing Li,2013,2019,6,Exact
A5100337152,Jing Li,doi:10.3892/etm.2019.8036,10.3892/etm.2019.8036,Jing Li,2019,2024,5,Exact
A5100337852,Jing Li,doi:10.1155/2022/8579279,10.1155/2022/8579279,Jing Li,2022,2023,1,Exact
A5100337858,Jing Li,doi:10.1371/journal.pone.0055714,10.1371/journal.pone.0055714,Jing Li,2013,2025,12,Exact
A5100337858,Jing Li,doi:10.18632/oncotarget.11631,10.18632/oncotarget.11631,Jing Li,2016,2026,10,Exact
A5100337861,Jing Li,doi:10.2147/cmar.s276964,10.2147/cmar.s276964,Jing Li,2021,2022,1,Exact
A5100338060,Tao Liu,doi:10.1016/j.biortech.2018.12.020,10.1016/j.biortech.2018.12.020,Tao Liu,2018,2024,6,Exact
A5100338060,Tao Liu,doi:10.1016/j.biortech.2019.121845,10.1016/j.biortech.2019.121845,Tao Liu,2019,2024,5,Exact
A5100338060,Tao Liu,doi:10.1016/j.biortech.2022.127541,10.1016/j.biortech.2022.127541,Tao Liu,2022,2024,2,Exact
A5100338061,Tao Liu,doi:10.1109/edt.2010.5496346,10.1109/edt.2010.5496346,Tao Liu,2010,2010,0,Exact
A5100338067,Tao Liu,doi:10.1109/icbbe.2011.5781306,10.1109/icbbe.2011.5781306,Tao Liu,2011,2011,0,Exact
A5100338067,Tao Liu,doi:10.1016/j.lfs.2019.117178,10.1016/j.lfs.2019.117178,Tao Liu,2019,2020,1,Exact
A5100338067,Tao Liu,doi:10.1039/c9ra07854a,10.1039/c9ra07854a,Tao Liu,2019,2021,2,Exact
A5100338067,Tao Liu,doi:10.1016/j.mce.2018.03.009,10.1016/j.mce.2018.03.009,Tao Liu,2018,2022,4,Exact
A5100338067,Tao Liu,doi:10.1016/j.omtn.2021.04.007,10.1016/j.omtn.2021.04.007,Tao Liu,2021,2023,2,Exact
A5100338067,Tao Liu,doi:10.1002/1878-0261.12457,10.1002/1878-0261.12457,Tao Liu,2019,2024,5,Exact
A5100338067,Tao Liu,doi:10.1016/j.molonc.2015.03.005,10.1016/j.molonc.2015.03.005,Tao Liu,2015,2024,9,Exact
A5100338073,Tao Liu,doi:10.1016/j.biortech.2019.122555,10.1016/j.biortech.2019.122555,Tao Liu,2020,2024,4,Exact
A5100338083,Tao Liu,doi:10.1109/qr2mse.2013.6625700,10.1109/qr2mse.2013.6625700,Tao Liu,2013,2013,0,Exact
A5100338083,Tao Liu,doi:10.1145/3465631.3465930,10.1145/3465631.3465930,Tao Liu,2021,2022,1,Exact
A5100338087,Tao Liu,doi:10.1016/j.canlet.2012.02.038,10.1016/j.canlet.2012.02.038,Tao Liu,2012,2021,9,Exact
A5100338087,Tao Liu,doi:10.1155/2021/6623426,10.1155/2021/6623426,Tao Liu,2021,2024,3,Exact
A5100338087,Tao Liu,doi:10.1155/2022/4022896,10.1155/2022/4022896,Tao Liu,2022,2024,2,Exact
A5100338122,Tao Liu,doi:10.1080/21655979.2020.1736238,10.1080/21655979.2020.1736238,Tao Liu,2020,2022,2,Exact
A5100338131,Tao Liu,doi:10.1109/icbbe.2011.5780849,10.1109/icbbe.2011.5780849,Tao Liu,2011,2011,0,Exact
A5100338131,Tao Liu,doi:10.1016/j.biortech.2019.02.030,10.1016/j.biortech.2019.02.030,Tao Liu,2019,2024,5,Exact
A5100338592,Ping Wang,doi:10.1152/ajpheart.01285.2004,10.1152/ajpheart.01285.2004,Ping Wang,2005,2012,7,Exact
A5100338602,Ping Wang,doi:10.1080/15384101.2021.1941611,10.1080/15384101.2021.1941611,Ping Wang,2021,2022,1,Exact
A5100338606,Ping Wang,doi:10.1080/21691401.2019.1671429,10.1080/21691401.2019.1671429,Ping Wang,2019,2020,1,Exact
